Gene name	Human gene name
	
Gm12499	
Gm56993	
	
Gm12498	
	
	
	
	
Kctd11	KCTD11
Gm25395	
Scarna6	
Sag	SAG
	
Mir6924	
	
Fxr2	FXR2
	
	
Platr7	
Gm6505	
Gm12501	
	
Amy2b	
Trpm4	TRPM4
Amy2b	
	
	
	
Amy2-ps1	
Gm56977	
	
	
	
	
A430035B10Rik	
	
Gm20657	
Gm15200	
	
Gm9169	
	
Gm57005	
	
	
Or2q2-ps1	
	
	
	
Gm37428	
Gm36719	
Gm55835	
Gm8969	
	
Gm15264	
	
	
	
1700060C16Rik	
Gm56954	
	
	
Gm3745	
Gm40623	
Gm10731	
Plxna4os1	
	
	
Gm43158	
	
Gm8633	
	
	
	
Gm44000	
	
	
	
Gm10244	
	
Gm48249	
	
Dgkd	DGKD
	
4930524B17Rik	
Wdsub1	WDSUB1
Gm48843	
	
Gm13025	
	
	
	
	
Gng5c	GNG5B
Gm42647	
Gm55984	
	
	
Rcc2	RCC2
Gm33979	
Mapk13	MAPK13
Card14	CARD14
	
Gm6069	
4930405J17Rik	
Gm44957	
Gm6069	
	
	
Gm5546	
	
	
	
Gm35721	
	
	
1700061I17Rik	
BC049739	
Gm36229	
	
	
	
Mir1668	
Gm46046	
	
	
	
	
	
Gm45778	
Gm54868	RN7SKP127
	
4930589L23Rik	
Gm15417	
	
	
	
	
	
	
	
	
	
	
4833421G17Rik	
Gm38365	
Gm56840	
4930525C09Rik	
Usp40	USP40
	
1700067K01Rik	C19orf67
	
Gm56999	
Baz2b	BAZ2B
	
Gm55986	
	
Eif2b3	EIF2B3
	
Sgsh	SGSH
Rpl14-ps1	
Hrc	HRC
	
	
Gm5112	
Gm36328	
	
C330011M18Rik	
Ppfia3	PPFIA3
	
	
	
	
Gm56830	
	
	
Mir7037	
Mafk	MAFK
	
	
	
	
Gm49864	
4930473O22Rik	
Gm33576	
Brpf3	BRPF3
	
	
Gm56836	
Slc26a11	SLC26A11
	
	
	
Tmem184a	TMEM184A
Gm22335	
Gm56841	
Ptch2	PTCH2
Gm26532	
4930594O21Rik	
Pou4f2	POU4F2
	
	
Gm47425	
Gm2225	
	
	
	
	
Rbmxl1	RBMXL1
	
Gm16213	
Gm7292	
Slc10a7	SLC10A7
Gm44210	
	
	
Gm16231	
1700015C17Rik	
Gm13574	
Gm13570	
Gm13620	
Gm56953	
Gm33651	
Ldha-ps	
1700022H01Rik	
Marchf7	MARCHF7
	
	
	
	
	
1700016J18Rik	
	
	
Gm26938	
	
Psmg3	PSMG3
	
	
	
	
Mir1932	
	
Endov	ENDOV
	
Btbd19	BTBD19
Gm15616	
Gm6288	
Commd8	COMMD8
Gm15398	
	
	
	
	
	
Gm33337	
1700012D16Rik	
	
	
Gm20714	
	
	
Gm42569	
Sox2ot	
Gm40614	
Gm25768	
Gm19560	
Gm23712	
Oas2	OAS2
	
	
	
Dynlt4	DYNLT4
	
Cd302	CD302
	
	
	
Gm30570	
	
Gm20758	
Plk3	PLK3
	
	
	
	
	
	
	
	
	
	
	
Rpl10a-ps4	
	
Ly75	LY75
Gm9871	
	
	
	
	
Gm31181	
Gm43068	
Gm55888	
Oas3	OAS3
Gm5832	
	
Gm15375	
Gm52970	
Ugt1a10	UGT1A9
Ugt1a10	UGT1A10
Ugt1a10	UGT1A8
Ugt1a10	UGT1A7
5930403N24Rik	
Lin7b	LIN7B
Gm31108	
Ncapd3	NCAPD3
Gm32235	
Nptx1	NPTX1
Gm35883	
	
Pnpla1os	
Pnpla1	PNPLA1
	
	
Gm45619	
Gm55776	
Chmp6	CHMP6
	
Snrnp70	SNRNP70
Gm57009	
	
	
Gm43069	
Oas1e	OAS1
Gm2253	
	
	
	
	
Bnip5	BNIP5
Gm47209	
Rps8	RPS8
	
Gm45446	
	
Lsm6	LSM6
Gm20611	
	
	
	
	
	
	
Gm52971	
Ugt1a9	UGT1A9
Ugt1a9	UGT1A10
Ugt1a9	UGT1A8
Ugt1a9	UGT1A7
	
	
Gm48483	
Oas1c	OAS1
1700030A11Rik	
Gm38575	
	
Gm16191	
	
1700012C14Rik	
	
Baiap2	BAIAP2
Gm8054	
Gm13571	
Gm22980	SNORD38B
Snord38a	SNORD38A
Pxt1	PXT1
Gm45326	
Gm26330	
Gm26330	SNORD46
Gm26330	
Snord55	SNORD55
Gm55786	
Kif2c	KIF2C
	
Gm43714	
	
Pla2r1	PLA2R1
Ugt1a8	UGT1A9
Ugt1a8	UGT1A10
Ugt1a8	UGT1A8
Ugt1a8	UGT1A7
Gm6639	
	
Tmem161a	TMEM161A
	
	
Ugt1a7c	UGT1A9
Ugt1a7c	UGT1A10
Ugt1a7c	UGT1A8
Ugt1a7c	UGT1A7
	
Gm49868	
	
4930477N07Rik	
1700063J08Rik	
1700025N23Rik	
Oas1b	OAS1
Kctd20	KCTD20
Gm2566	
Gm40639	
	
Wdr95	
	
	
	
Gm31763	
	
	
	
	
Gm15767	
Gm56807	
Gm51792	
	
Gm40650	
	
	
	
	
	
	
Gm29571	
	
	
Gm15373	
Ugt1a6b	UGT1A6
	
	
	
	
Gm57000	
	
	
	
	
Gm15737	
	
Gm13583	
	
Elmod1	ELMOD1
Gm13566	
Gm13567	
Gm15372	
Itgb6	ITGB6
Gm15370	
Ugt1a6a	UGT1A6
Gm25099	
Hsph1	HSPH1
Gm23143	
Gm23287	
1700015O11Rik	
1700012C08Rik	
Armh1	ARMH1
Gm15369	
Gm56109	
Gm56109	
Gm56109	
Gm56109	
Gm56109	
Gm56109	
Gm15374	
Kcna7	KCNA7
Gm15371	
	
Ugt1a5	UGT1A4
Ugt1a5	UGT1A3
Ugt1a5	UGT1A5
Ntf5	NTF4
	
Nptn	NPTN
	
	
Lhb	SAXO3
	
Gm32950	
Tmem53	TMEM53
	
	
Gm52972	
	
Gm15368	
	
Gm15376	
Slc25a42	SLC25A42
Lhb	
Ugt1a2	UGT1A4
Ugt1a2	UGT1A3
Ugt1a2	UGT1A5
Aatk	AATK
	
	
	
Ruvbl2	RUVBL2
	
Nppb	NPPB
Armc6	ARMC6
1700112D23Rik	
Nppa	NPPA
Dnajb3	
	
	
Ugt1a1	UGT1A1
	
Clcn6	CLCN6
Gm44204	
Gm26748	
	
	
Mroh2a	MROH2A
	
	
Sugp2	SUGP2
	
5830405F06Rik	
Gm43573	
	
Gm20597	
	
	
	
	
	
Stk38	STK38
Rbms1	RBMS1
4930563H07Rik	
	
Gm36543	
	
	
Hjurp	HJURP
	
	
	
Gm42650	
Gm36908	
	
	
	
	
Tle3	TLE3
	
	
	
1700020G17Rik	
	
4930406D18Rik	
	
	
	
	
	
Gm56929	
	
	
Trpm8	TRPM8
Gys1	GYS1
Cers1	CERS1
Gm12474	
	
	
	
	
Gm42695	
1810044D09Rik	
Gm35299	
Gm9946	
Gm13207	
Mthfr	MTHFR
	
	
	
Nme-ps1	
4930471M09Rik	
	
B3glct	B3GLCT
Ftl1	FTL
Gm38353	
Gdf1	GDF1
	
	
Gm10612	
Gm56950	
	
	
C230057M02Rik	
	
	
	
Gm17196	
	
Gm44115	
	
Gm39271	
	
	
	
Gm56125	
	
	
	
Gm10252	
Bax	BAX
	
	
	
	
	
Mir338	
Gm45894	
Mir3065	
Gm47823	
4930528G23Rik	
Brdt	BRDT
Rptor	RPTOR
Gm35533	
	
	
	
	
	
Gm36831	
	
	
Chchd2-ps	
2810013P06Rik	
	
Agtrap	AGTRAP
	
Gm23887	RNU2-44P
Trp53cor1	
	
	
	
Gm26577	
	
4930453O03Rik	
	
	
	
	
Gm20618	
Spp2	SPP2
Gm43646	
Gm4316	
Draxin	DRAXIN
	
Gm45842	
	
	
4933417D19Rik	
	
	
	
	
	
	
Gm6260	
	
	
Gm45808	
Mad2l2	MAD2L2
	
Gm16195	
	
Gm8152	
Srsf3	SRSF3
	
Lockd	
n-R5s173	
Ephx4	EPHX4
Ankrd11	ANKRD11
Dhdh	DHDH
	
Glrp1	
Gm7200	
	
Gm13582	
Tsn	TSN
Gm47561	
Gm13579	
4930433B08Rik	
Gm13581	
Gm26422	
Gm56482	SNORA75
Tank	TANK
	
	
	
1700028I16Rik	
Tulp2	TULP2
Lpcat2b	
Gm42209	
Btbd8	BTBD8
Ifngas1	
	
	
	
Nifk	NIFK
Gm33242	
Or10k2	OR10K1
	
	
Gm18000	
Gm44238	
Ndufb7	NDUFB7
Gm28402	
Gm26653	
Tecr	TECR
1700040D17Rik	
Gm20617	
Fbxo6	FBXO6
Gm38560	
Gm35585	
	
Gm41556	
	
	
	
	
	
Clasp1	CLASP1
	
Gm55841	
	
	
	
	
	
Gm9727	
Cdkn1a	CDKN1A
	
Gm35439	
	
Gm31416	
1700028K03Rik	C1orf146
4930595L18Rik	
	
	
	
Gm38132	
Dino	
	
Rab44	RAB44
	
	
	
Gm44140	
	
Gm47865	
Gm37202	
	
	
Gm57011	
Vmn2r10	
	
1110002J07Rik	
Gm13626	
Psmd14	PSMD14
Gm37584	
	
	
Rpl35a-ps3	
Gm5871	
Gm18271	
Vmn2r11	
	
	
	
Gm43357	
	
	
	
	
	
	
A730020E08Rik	
	
Vmn2r12	
4930545H06Rik	
	
	
Vmn2r15	
Gm5232	
Lnpep	LNPEP
	
	
	
Mir7022	
4930579H20Rik	
	
Fbxo44	FBXO44
Gm43672	
	
	
Vmn2r16	
	
Gm44638	
	
Gm26576	
Or1e34	
Gm16630	
Adar	ADAR
Gm47078	
Gm44575	
Or1e35	
Gm7171	
D830024N08Rik	
	
Vmn2r-ps26	
Or1e17	
	
Vmn2r18	
Gm56483	
Gm56484	
Tbr1	TBR1
Or1e1b-ps1	
	
Or1e1f	
	
	
Nucb1	NUCB1
Rfc5	RFC5
Or1r1	OR1R1P
	
	
	
Gm47900	
Aspa	ASPA
Gm45823	
4933411E08Rik	
	
Gm18001	
	
Dnajb1	DNAJB1
	
Gm13555	
Slc4a10	SLC4A10
Gm49784	
	
	
Gm7513	
	
Gm49787	
	
Vmn2r90	
Gm20163	
	
	
	
	
Gm10010	
Gm55578	
Gm30165	
Spaca6	SPACA6
	
	
	
	
	
	
Ksr2	KSR2
Spata22	SPATA22
	
	
Gm49340	
	
	
Or1e1	
Gm42550	
Gm37028	
	
Fbxo2	FBXO2
Gm43173	
Gm13782	
Or1e1c	
Gm43267	
Gm48844	
Gm9958	
Mirc35hg	
	
	
Mir99b	MIR99B
Gm57322	
Gm55583	
	
Mirlet7e	MIRLET7E
Cxcl11	
Mir125a	MIR125A
Has1	HAS1
	
	
	
	
Abhd1	ABHD1
Or1e18-ps1	
	
	
	
	
Gm17811	
Fpr1	FPR1
Or1e16	
Gm33263	
Fpr2	FPR2
	
Lrrc69	LRRC69
Atp10d	ATP10D
	
Gm15704	
	
Gm44922	
Or1e19	
Fpr3	FPR2
Gm7531	
	
Or1e21	
Gm7535	
	
Gm5966	
	
Gm5966	
	
Fpr-rs5	
Fpr-rs4	
	
Or1e20-ps1	
	
	
Or1e23	
	
	
Or1e24-ps1	
Gm11838	
Gm11837	C8orf88
Or1e26	
	
Gm47962	
Or1e25	
Necab1	NECAB1
Gm12327	
	
Or1e27-ps1	
	
	
Gm44665	
	
Or1e28-ps1	
Gm22381	RNU6-1153P
	
Gm12328	
Or1e29	
Ctbp1	CTBP1
	
	
	
	
Gm45478	
	
Gm57220	
	
	
Ppp1r15a	PPP1R15A
Gm40761	
Or1e30	
Gm14329	
Gm4925	
	
A530053G22Rik	
	
	
	
	
Gm11845	
	
Hsd17b14	HSD17B14
Or1e31	
Gm12419	
Gm12417	
	
Sh3gl2	SH3GL2
	
Or1e32	
	
	
	
	
	
4930432O09Rik	
	
Gm12329	
Or2y7	
	
	
	
	
Slfn10-ps	
Gm56981	
	
	
Nlrp1c-ps	
Gm31592	
	
	
	
	
	
	
	
	
	
	
	
	
Gm56921	
Bcat2	BCAT2
	
4930551I15Rik	
Pisd-ps1	
	
	
	
Or1e36-ps1	
	
	
Gm56980	
	
	
	
Gm20404	
	
Mdfi	MDFI
	
Agbl4	AGBL4
	
	
Or3a1c	OR3A1
	
	
1700031F10Rik	
Or1a1	OR1A1
Or1a1	OR1A2
4930555G07Rik	
	
Or1a1b	OR1A1
Or1a1b	OR1A2
	
Gm33201	
Or1p1b	OR1P1
	
	
Or1a5-ps1	
Or1p1c	OR1P1
	
	
	
4632404H12Rik	
	
	
	
Gm5420	
	
	
Or1a7-ps1	
	
Or1p1	OR1P1
Gm42809	
Gm56796	
Gm19710	
	
Gm35404	
	
Tpm3	TPM3
	
Or1a6-ps1	
n-R5s71	
Gm12332	
Or3a1	OR3A1
Fgf21	FGF21
Gm16271	
Or3a1d	
Gm25201	
n-R5s28	
Foxp4	FOXP4
Gm43850	
Fut1	FUT1
Gm12806	
Gm454	
	
Gm12807	
Or1d2	OR1D2
	
Gm12804	
Gm12805	
D630030B08Rik	
Bend5	BEND5
Gm42466	
Or1p4-ps1	OR1P1
Gm42736	
	
Alox15	ALOX15
Gm15921	
Izumo1	IZUMO1
	
Gm35028	
Tmem248	TMEM248
	
	
4930412F09Rik	
	
	
	
Igdcc4	IGDCC4
Rasip1	RASIP1
	
Gm3942	
Gm55364	
Spata6	SPATA6
Gm12312	
Pelp1	PELP1
	
	
	
Gm42467	
	
Sbds	SBDS
	
Gm45437	
Mamstr	MAMSTR
	
	
	
	
	
	
	
	
	
Gm38843	
Tyw1	TYW1
Tyw1	TYW1B
Gm36440	
	
	
	
Gm12313	
	
	
	
Gm12314	
	
Gm36283	
	
4930537H20Rik	
	
Arrb2	ARRB2
	
	
	
	
	
	
	
	
Lce6a	
Dpp4	DPP4
	
	
Fut2	FUT2
4930473D10Rik	
	
	
	
Gm13861	
Gm36172	
Lce1a1	
	
	
Lce1b	
Gm15723	
	
Gm57231	
Trim30b	TRIM5
Gm56996	
Rpl13-ps4	
Gm44317	
Gm56949	
Lce1a2	
	
	
	
Lce1c	
	
Oaz2	OAZ2
	
Lce1d	
	
	
	
Gm4202	
	
Or52h9	
Gm56959	
Lce1e	LCE5A
2610300M13Rik	
	
	
Lce1f	
Or52h7	
	
	
Gm32364	
Tpst1	TPST1
Gm38119	
Lce1g	LCE5A
Or52d3	
Lce1h	
Gm5577	
Or52u1	
Lce1i	
	
Lce1j	
	
Or52ac1	
	
Lce1k	
4930563J15Rik	
Kprp	KPRP
Or52p1	OR52P1
Gm38201	
Lce1l	
Or56b1	OR56B1
	
Rfx7	RFX7
	
Kplce	KPLCE
Gm56956	
Or52n4	
	
2210412B16Rik	
Gatm	GATM
Lce3a	
	
Ndufa12-ps	
	
	
Rpl21	RPL21
Gm10787	
Lce3b	
Gm12961	
Usp17le-ps	
Gm12960	
Slc5a9	SLC5A9
Or52n20	OR52N4
Gm38078	
	
Gm36640	
Gm6729	
Lce3c	
Or56b2l-ps1	
Isoc2a	ISOC2
	
Gm24481	RNU6-494P
Lce3d	
	
Gm22577	RNU6-494P
Gm34574	
Lce3e	
Afg2b	AFG2B
Lce3f	
	
Gm36210	C19orf85
AA467197	C15orf48
Gm5320	
Crct1	
	
Zfp628	ZNF628
	
Lce1m	
Nat14	NAT14
	
Gm15556	
Col6a5	COL6A5
	
Mif-ps8	
	
	
Gm14871	
	
Gm38040	
1700122O11Rik	
	
	
Vax2os	
Tdpoz8	SPOP
	
Gm20596	
A730006G06Rik	
	
	
1700067P10Rik	
Gm25091	SNORD102
Ssc5d	SSC5D
Gm23202	SNORA27
	
Gm33981	
Gtf3a	GTF3A
Gm37361	
Crnn	CRNN
Mir147	MIR147B
Slc30a4	SLC30A4
Gm49946	
	
Trem5	
Gm37501	
	
	
	
Flg2	FLG2
Gm18432	
	
	
Flg	FLG
	
Gm49947	
	
Trem4	
Gm34933	
	
C1qtnf4	C1QTNF4
Sbk2	SBK2
Rplp0-ps1	
Gm37922	
Gm32514	
	
Gm37913	
Gm37245	
Ndufs3	NDUFS3
	
	
Cacna2d2	CACNA2D2
1700124L16Rik	
Trem1	TREM1
Hrnr	HRNR
Sbk3	SBK3
	
	
	
Gm57233	
Gm55939	
Gm37857	
Skint8	
Zfp579	ZNF579
Rptn	RPTN
Gm18679	
Trem3	
Gm18296	
Gm55940	
V1rg10	
Gm5278	
	
Gm3027	
Kbtbd4	KBTBD4
	
Gm18187	
	
Treml4	TREML4
	
Gm8706	
	
	
	
Gm43529	
Fiz1	FIZ1
Tchh	TCHH
	
	
	
Gm43530	
	
Gm8715	
Gm56800	
Tchhl1	TCHHL1
Gm22740	
	
Crybb2	CRYBB2
	
	
	
Skint7	
	
	
	
2610017A05Rik	
1700025N21Rik	
	
4930471E19Rik	
	
Ptpmt1	PTPMT1
	
	
Gm43247	
	
Crybb3	CRYBB3
	
Gm24435	RNU6-885P
Acp6	ACP6
Gm30498	
Celf1	CELF1
Mir7115	
Med11	MED11
Gm55392	
	
Skint1	
	
	
Gm47614	
Zfp524	ZNF524
	
Zmynd15	ZMYND15
	
Kbtbd8os	
Gm44973	
Gm57217	
Zfp865	ZNF865
	
	
	
5330438D12Rik	
	
Gm30524	
Ccdc106	CCDC106
	
	
Gm44110	
	
	
Bcl9	BCL9
	
Skint4	
	
	
Treml2	TREML2
	
	
	
	
	
	
	
Trem6l	
2900026A02Rik	KIAA1671
	
Gm44278	
4933406J09Rik	
Zfp784	ZNF784
Zfp580	ZNF580
Actg1	ACTG1
	
	
Gm38941	
Gm45133	
	
	
	
Epn1	EPN1
Sox5it	
	
Gm42508	
Gm43073	
	
	
	
	
Gm47926	
	
	
Trem2	TREM2
	
Gm26771	
	
Gm43246	
	
F830115B05Rik	
	
4930557B06Rik	
	
Gm43094	
Lhfpl7	LHFPL7
	
Kcnmb4os1	
	
Sgsm1	SGSM1
	
	
	
Gm47156	
	
	
Gm7115	
	
Gm12820	
4933431G14Rik	
Skint3	
Tlr2	TLR2
	
Gm32141	
Treml1	TREML1
	
	
	
Gm55891	
	
Mir6935	
	
Fscn2	FSCN2
	
	
Gm3788	
	
Gm37876	
Dclk2	DCLK2
	
	
	
Gm47927	
Faap100	FAAP100
	
Gm11241	
Kcnmb4os2	
Ptprd	PTPRD
Gm38901	
	
	
	
Gm47915	
	
	
	
	
Rfpl4	RFPL4AL1
Rfpl4	RFPL4A
4921515L22Rik	
Nfya	NFYA
	
	
Gm6653	
	
	
	
	
	
	
Tspan10	TSPAN10
	
Gm48061	
Rasl2-9	
Gm48759	
Gm47692	
	
	
Gm56144	
	
	
Vmn1r55	
Grip1os1	
	
Pde6g	PDE6G
	
Vmn1r56	
	
Vmn1r57	
	
Gm45146	
Gm23942	
Nlrp2	NLRP2
	
Oxld1	OXLD1
Gm48757	
	
	
Gm38839	
	
Ccdc137	CCDC137
	
	
	
	
Gm26811	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Gm18757	
Gm45147	
Zfp566	ZNF566
	
	
	
	
	
Tsks	TSKS
	
Arl16	ARL16
	
Gm49766	
	
	
Gm44206	
	
	
Hgs	HGS
1700063H04Rik	
	
	
Gm18409	
Gm35206	
Cpt1c	CPT1C
Gm34045	
Gm32284	
	
Gm839	
	
	
Mir7229	
	
Mir7230	
	
Aym1	
	
Gm44175	
Septin11	SEPTIN11
	
Oard1	OARD1
Gm44174	
Gm13777	
Rapsn	RAPSN
	
Gm33024	
Gm57004	
	
Gm47480	
	
4930455C13Rik	
Gm44169	
Gm49893	
	
Apobec2	APOBEC2
	
Gm38811	
Gm3294	
	
Tspo2	TSPO2
Ap5s1	AP5S1
	
	
	
Unc5cl	UNC5CL
Gm35722	
Gm56966	
	
	
	
	
	
Mrpl12	MRPL12
Gm30228	
	
	
Mavs	MAVS
	
Gm38832	
	
Gm56958	
	
Gm37025	
Gm23376	
	
Gm37207	
Prmt1	PRMT1
	
	
Slc25a10	SLC25A10
	
	
Gm49896	
	
Gm24071	
Gm54595	
	
Gm45330	
Gm47082	
Gm17089	
4933408J17Rik	
	
1110038B12Rik	
	
	
	
	
	
	
	
	
	
	
Cd1d2	CD1D
	
4930587E11Rik	
	
Gm43682	
Ccni	CCNI
Gm47531	
Cd1d1	CD1D
Gm16155	
	
	
	
	
	
	
	
	
Gcgr	GCGR
1700018A23Rik	
	
	
Pank2	PANK2
	
	
Gm36595	
Gm56978	
	
Gm30784	
Gm8869	
Gm18403	
Gm37575	
	
Gm24472	
4930534H03Rik	
Kirrel1	KIRREL1
	
	
Gm43681	
	
Gm2986	
	
2010109A12Rik	
	
	
Sox5os2	
Ccng2	CCNG2
	
	
	
	
	
	
Gm26636	
	
	
	
	
4930452L12Rik	
	
	
	
Gm44145	
Gm56960	
	
1700009J07Rik	
	
Nploc4	NPLOC4
	
Gm48727	
	
	
9330158H04Rik	
Mir103-2	MIR103A2
Rnf24	RNF24
	
Gm48728	
	
	
Gm47599	
Kat2b-ps	
Gm18118	
	
4930432B10Rik	
Gm43224	
Gm43225	
Gm43226	
Gm7919	
	
Gm43227	
	
Gm6346	
Gm3089	
	
BC080696	
	
	
Gm3176	
Gm15663	
Gm7647	
Gm42661	
Gm37855	
	
Gm7939	
Gm32072	
	
Gm10705	
Gm7961	
Gm42662	
Fcrl2	FCRL6
Gm3302	
Gm42714	
	
	
Gm5559	
	
Gm25937	RNU6-658P
Cxcl13	CXCL13
	
	
	
	
Gm14233	
Gm32255	
Gm7993	
Snrpert	
	
AU015228	
Cnot6l	CNOT6L
	
Tgm6	TGM6
Cd5l	CD5L
	
	
	
	
	
	
Gm16104	
	
Gm31940	
	
Gm34113	
	
	
Gm13860	
	
Fcrl1	
	
Gm10415	
	
	
Gm56945	
	
	
	
Dlx4os	
Gm16143	
Snrpb	SNRPB
A730049H05Rik	
Cd300lf	CD300LF
	
Gm48202	
	
	
	
Bcl2l12	BCL2L12
	
Layn	LAYN
	
	
	
	
	
	
	
Gm33934	
	
Gm32673	
	
Tmc2	TMC2
Btg4	BTG4
Irf3	IRF3
	
Gm26911	
4921513I03Rik	
	
Nop56	NOP56
Gm44026	
	
Hoatz	HOATZ
Nherf1	NHERF1
	
	
	
Gm2840	
	
Mir34c	MIR34C
Mir34b	MIR34B
Gm42605	
Gm32742	
	
Pramel34	PRAMEF12
Pramel34	PRAMEF10
Pramel34	PRAMEF17
Pramel34	PRAMEF20
Pramel34	PRAMEF1
Pramel34	PRAMEF15
Pramel34	PRAMEF14
Pramel34	PRAMEF9
Pramel34	PRAMEF13
Pramel34	PRAMEF5
Pramel34	PRAMEF19
Pramel34	PRAMEF2
Pramel34	PRAMEF25
Pramel34	PRAMEF7
Pramel34	PRAMEF33
Pramel34	PRAMEF11
Pramel34	PRAMEF18
Pramel34	PRAMEF27
Pramel34	PRAMEF26
Pramel34	PRAMEF6
Pramel34	PRAMEF4
Pramel34	PRAMEF8
	
	
	
	
Gm31562	
Pou2af1	POU2AF1
Nat9	NAT9
Gm15910	
	
E330012B07Rik	
	
Gm15961	
	
Pramel35	PRAMEF12
Pramel35	PRAMEF10
Pramel35	PRAMEF17
Pramel35	PRAMEF20
Pramel35	PRAMEF1
Pramel35	PRAMEF15
Pramel35	PRAMEF14
Pramel35	PRAMEF9
Pramel35	PRAMEF13
Pramel35	PRAMEF5
Pramel35	PRAMEF19
Pramel35	PRAMEF2
Pramel35	PRAMEF25
Pramel35	PRAMEF7
Pramel35	PRAMEF33
Pramel35	PRAMEF11
Pramel35	PRAMEF18
Pramel35	PRAMEF27
Pramel35	PRAMEF26
Pramel35	PRAMEF6
Pramel35	PRAMEF4
Pramel35	PRAMEF8
	
	
Fcrl5	FCRL5
Gm26080	
	
Rnu4atac	
Rnu4atac	RNU4ATAC18P
Rnu4atac	RNU4ATAC16P
Rnu4atac	RNU4ATAC11P
Rnu4atac	RNU4ATAC2P
Gm10445	
Gm47828	
Gm28466	
Pramel36	PRAMEF12
Pramel36	PRAMEF10
Pramel36	PRAMEF17
Pramel36	PRAMEF20
Pramel36	PRAMEF1
Pramel36	PRAMEF15
Pramel36	PRAMEF14
Pramel36	PRAMEF9
Pramel36	PRAMEF13
Pramel36	PRAMEF5
Pramel36	PRAMEF19
Pramel36	PRAMEF2
Pramel36	PRAMEF25
Pramel36	PRAMEF7
Pramel36	PRAMEF33
Pramel36	PRAMEF11
Pramel36	PRAMEF18
Pramel36	PRAMEF27
Pramel36	PRAMEF26
Pramel36	PRAMEF6
Pramel36	PRAMEF4
Pramel36	PRAMEF8
	
	
Pou2af3	POU2AF3
4930597O21Rik	
	
	
	
	
	
Gm26627	
Tfcp2l1	TFCP2L1
Pramel38	PRAMEF12
Pramel38	PRAMEF10
Pramel38	PRAMEF17
Pramel38	PRAMEF20
Pramel38	PRAMEF1
Pramel38	PRAMEF15
Pramel38	PRAMEF14
Pramel38	PRAMEF9
Pramel38	PRAMEF13
Pramel38	PRAMEF5
Pramel38	PRAMEF19
Pramel38	PRAMEF2
Pramel38	PRAMEF25
Pramel38	PRAMEF7
Pramel38	PRAMEF33
Pramel38	PRAMEF11
Pramel38	PRAMEF18
Pramel38	PRAMEF27
Pramel38	PRAMEF26
Pramel38	PRAMEF6
Pramel38	PRAMEF4
Pramel38	PRAMEF8
Pramel40	PRAMEF12
Pramel40	PRAMEF10
Pramel40	PRAMEF17
Pramel40	PRAMEF20
Pramel40	PRAMEF1
Pramel40	PRAMEF15
Pramel40	PRAMEF14
Pramel40	PRAMEF9
Pramel40	PRAMEF13
Pramel40	PRAMEF5
Pramel40	PRAMEF19
Pramel40	PRAMEF2
Pramel40	PRAMEF25
Pramel40	PRAMEF7
Pramel40	PRAMEF33
Pramel40	PRAMEF11
Pramel40	PRAMEF18
Pramel40	PRAMEF27
Pramel40	PRAMEF26
Pramel40	PRAMEF6
Pramel40	PRAMEF4
Pramel40	PRAMEF8
Pou2af2	POU2AF2
4930599N23Rik	
Pramel41	PRAMEF12
Pramel41	PRAMEF10
Pramel41	PRAMEF17
Pramel41	PRAMEF20
Pramel41	PRAMEF1
Pramel41	PRAMEF15
Pramel41	PRAMEF14
Pramel41	PRAMEF9
Pramel41	PRAMEF13
Pramel41	PRAMEF5
Pramel41	PRAMEF19
Pramel41	PRAMEF2
Pramel41	PRAMEF25
Pramel41	PRAMEF7
Pramel41	PRAMEF33
Pramel41	PRAMEF11
Pramel41	PRAMEF18
Pramel41	PRAMEF27
Pramel41	PRAMEF26
Pramel41	PRAMEF6
Pramel41	PRAMEF4
Pramel41	PRAMEF8
	
	
Scaf1	SCAF1
Pramel44	PRAMEF12
Pramel44	PRAMEF10
Pramel44	PRAMEF17
Pramel44	PRAMEF20
Pramel44	PRAMEF1
Pramel44	PRAMEF15
Pramel44	PRAMEF14
Pramel44	PRAMEF9
Pramel44	PRAMEF13
Pramel44	PRAMEF5
Pramel44	PRAMEF19
Pramel44	PRAMEF2
Pramel44	PRAMEF25
Pramel44	PRAMEF7
Pramel44	PRAMEF33
Pramel44	PRAMEF11
Pramel44	PRAMEF18
Pramel44	PRAMEF27
Pramel44	PRAMEF26
Pramel44	PRAMEF6
Pramel44	PRAMEF4
Pramel44	PRAMEF8
	
	
Pramel58	
Pramel49	PRAMEF12
Pramel49	PRAMEF10
Pramel49	PRAMEF17
Pramel49	PRAMEF20
Pramel49	PRAMEF1
Pramel49	PRAMEF15
Pramel49	PRAMEF14
Pramel49	PRAMEF9
Pramel49	PRAMEF13
Pramel49	PRAMEF5
Pramel49	PRAMEF19
Pramel49	PRAMEF2
Pramel49	PRAMEF25
Pramel49	PRAMEF7
Pramel49	PRAMEF33
Pramel49	PRAMEF11
Pramel49	PRAMEF18
Pramel49	PRAMEF27
Pramel49	PRAMEF26
Pramel49	PRAMEF6
Pramel49	PRAMEF4
Pramel49	PRAMEF8
Gm32926	
Pramel54	PRAMEF12
Pramel54	PRAMEF10
Pramel54	PRAMEF17
Pramel54	PRAMEF20
Pramel54	PRAMEF1
Pramel54	PRAMEF15
Pramel54	PRAMEF14
